Customer_ID,Recency,Frequency,Monetary
CUST02905,1808,1,944.93
CUST02906,1042,1,591.37
CUST02907,1082,1,398.52
CUST02908,1176,1,431.85
CUST02909,1136,1,814.85
CUST02910,1393,1,727.96
CUST02911,559,1,227.95
CUST02912,1092,1,225.16
CUST02913,423,1,513.08
CUST02914,1523,1,16.53
CUST02915,1231,1,805.6
CUST02916,608,1,244.1
CUST02917,1039,1,699.47
CUST02918,391,1,63.5
CUST02919,1790,1,545.04
CUST02920,1588,1,297.99
CUST02921,1526,1,844.64
CUST02922,1562,1,399.44
CUST02923,1122,1,809.8
CUST02924,450,1,186.94
CUST02925,612,1,883.59
CUST02926,1501,1,289.19
CUST02927,1679,1,599.52
CUST02928,1465,1,420.08
CUST02929,1501,1,418.9
CUST02930,729,1,152.9
CUST02931,1035,1,437.83
CUST02932,1161,1,401.14
CUST02933,1101,1,950.66
CUST02934,442,1,366.19
CUST02935,591,1,179.76
CUST02936,1077,1,212.67
CUST02937,1324,1,178.16
CUST02938,1585,1,521.9
CUST02939,1668,1,662.51
CUST02940,468,1,789.88
CUST02941,371,1,692.19
CUST02942,420,1,394.66
CUST02943,1187,1,227.04
CUST02944,574,1,538.7
CUST02945,1648,1,496.39
CUST02946,1054,1,536.6
CUST02947,521,1,442.83
CUST02948,1477,1,464.02
CUST02949,1628,1,338.62
CUST02950,1651,1,162.95
CUST02951,855,1,511.34
CUST02952,385,1,477.5
CUST02953,1754,1,172.13
CUST02954,1395,1,134.67
CUST02955,1493,1,56.55
CUST02956,686,1,140.07
CUST02957,450,1,360.13
CUST02958,1093,1,446.58
CUST02959,1450,1,317.41
CUST02960,1592,1,818.1
CUST02961,635,1,846.19
CUST02962,954,1,912.84
CUST02963,1197,1,331.57
CUST02964,816,1,932.25
CUST02965,885,1,735.56
CUST02966,404,1,266.05
CUST02967,1540,1,636.25
CUST02968,1263,1,430.89
CUST02969,884,1,205.14
CUST02970,766,1,209.67
CUST02971,443,1,90.96
CUST02972,1395,1,906.75
CUST02973,771,1,916.58
CUST02974,773,1,791.85
CUST02975,1761,1,546.6
CUST02976,489,1,897.12
CUST02977,758,1,642.72
CUST02978,1199,1,598.51
CUST02979,1721,1,900.56
CUST02980,737,1,158.98
CUST02981,761,1,221.38
CUST02982,1354,1,117.23
CUST02983,541,1,948.63
CUST02984,907,1,46.64
CUST02985,1798,1,394.09
CUST02986,1703,1,578.56
CUST02987,667,1,852.96
CUST02988,1619,1,199.63
CUST02989,1279,1,294.05
CUST02990,432,1,548.32
CUST02991,1534,1,523.67
CUST02992,699,1,274.66
CUST02993,1557,1,682.21
CUST02994,1821,1,73.42
CUST02995,594,1,577.82
CUST02996,1630,1,39.64
CUST02997,1173,1,100.83
CUST02998,1334,1,366.81
CUST02999,615,1,85.64
CUST03000,991,1,397.32
CUST03001,1103,1,342.78
CUST03002,1743,1,502.84
CUST03003,1230,1,159.04
CUST03004,1345,1,547.19
CUST03005,1102,1,129.46
CUST03006,623,1,184.46
CUST03007,1279,1,806.23
CUST03008,569,1,766.05
CUST03009,367,1,494.67
CUST03010,1021,1,661.23
CUST03011,1155,1,938.21
CUST03012,1430,1,521.58
CUST03013,584,1,210.77
CUST03014,1199,1,241.64
CUST03015,1795,1,443.07
CUST03016,555,1,701.94
CUST03017,1795,1,176.58
CUST03018,515,1,464.9
CUST03019,556,1,353.36
CUST03020,636,1,575.17
CUST03021,1492,1,292.68
CUST03022,1104,1,574.88
CUST03023,1792,1,250.95
CUST03024,1027,1,403.77
CUST03025,608,1,843.13
CUST03026,1617,1,718.95
CUST03027,1150,1,76.91
CUST03028,835,1,549.81
CUST03029,391,1,111
CUST03030,886,1,358.56
CUST03031,823,1,907.27
CUST03032,477,1,923.64
CUST03033,1039,1,374.1
CUST03034,625,1,456.06
CUST03035,416,1,868.13
CUST03036,878,1,398.43
CUST03037,645,1,505.91
CUST03038,1641,1,916.06
CUST03039,1620,1,498.48
CUST03040,1646,1,974.59
CUST03041,1779,1,129.73
CUST03042,1175,1,508.73
CUST03043,1256,1,893.45
CUST03044,1477,1,220.14
CUST03045,704,1,567.19
CUST03046,1630,1,519.6
CUST03047,1644,1,211.41
CUST03048,484,1,120.44
CUST03049,667,1,397.15
CUST03050,1256,1,974.6
CUST03051,760,1,465.42
CUST03053,1466,1,645.79
CUST03054,452,1,910.84
CUST03055,879,1,695.86
CUST03056,425,1,310.7
CUST03057,465,1,868.72
CUST03058,1815,1,187.97
CUST03059,839,1,784
CUST03060,1498,1,630.98
CUST03061,1272,1,471.58
CUST03062,747,1,802.3
CUST03063,1037,1,564.17
CUST03065,1372,1,389.66
CUST03066,1469,1,131.18
CUST03067,1365,1,84.21
CUST03068,1395,1,95.19
CUST03069,1624,1,900.84
CUST03070,878,1,778.13
CUST03071,1056,1,557.75
CUST03072,1082,1,87.07
CUST03073,1239,1,836.96
CUST03074,1106,1,660.45
CUST03075,1632,1,151.33
CUST03076,1520,1,260.89
CUST03077,1684,1,893.94
CUST03078,1443,1,976.23
CUST03079,708,1,559.05
CUST03080,707,1,726.11
CUST03081,430,1,18.54
CUST03082,1609,1,872.35
CUST03083,467,1,457.6
CUST03084,1388,1,866.36
CUST03085,1662,1,985.75
CUST03086,592,1,492.8
CUST03087,823,1,832.04
CUST03088,999,1,655.74
CUST03089,1646,1,959.95
CUST03090,1224,1,967.42
CUST03091,1186,1,838.95
CUST03092,1112,1,803.53
CUST03093,630,1,867.91
CUST03094,847,1,271.28
CUST03095,475,1,254.37
CUST03096,1486,1,535.82
CUST03097,1812,1,486.3
CUST03098,1040,1,985.37
CUST03099,635,1,482.69
CUST03100,762,1,522.58
CUST03101,1142,1,163.66
CUST03102,1142,1,169.07
CUST03103,1470,1,560.03
CUST03104,951,1,751.95
CUST03105,486,1,85.81
CUST03106,524,1,36.14
CUST03107,1546,1,252.32
CUST03108,1041,1,472.86
CUST03109,1770,1,293.48
CUST03110,933,1,270.29
CUST03111,1313,1,503.38
CUST03112,1786,1,909.13
CUST03113,579,1,339.06
CUST03114,1172,1,594.92
CUST03115,718,1,823.83
CUST03116,1662,1,645.01
CUST03117,586,1,175.91
CUST03118,1264,1,215.59
CUST03119,607,1,766.99
CUST03120,1303,1,306.78
CUST03121,485,1,90.93
CUST03122,1626,1,279.05
CUST03123,920,1,934.44
CUST03124,418,1,827.54
CUST03125,376,1,357.09
CUST03126,1250,1,758.49
CUST03127,402,1,714.75
CUST03128,1592,1,736.2
CUST03129,569,1,939.29
CUST03130,944,1,769.93
CUST03131,1154,1,60.31
CUST03133,606,1,913.69
CUST03134,373,1,535.67
CUST03135,1036,1,779.02
CUST03136,808,1,169.35
CUST03137,848,1,38.86
CUST03138,1476,1,24.02
CUST03139,1743,1,948.55
CUST03140,1429,1,600.98
CUST03141,1304,1,957.73
CUST03142,931,1,138.6
CUST03143,1764,1,16.32
CUST03144,1107,1,700.2
CUST03145,1040,1,824.05
CUST03146,1132,1,266.29
CUST03147,919,1,474.95
CUST03148,869,1,167.82
CUST03150,1475,1,95.43
CUST03151,581,1,179.42
CUST03152,1478,1,765.69
CUST03153,539,1,670
CUST03154,1336,1,628.97
CUST03155,738,1,47.09
CUST03156,1544,1,119.69
CUST03157,1433,1,301.87
CUST03158,1340,1,180.37
CUST03159,1269,1,307.89
CUST03160,732,1,80.83
CUST03161,469,1,304.01
CUST03162,983,1,171.66
CUST03163,435,1,452.58
CUST03164,836,1,267.45
CUST03165,1608,1,315.56
CUST03166,1066,1,946.63
CUST03167,386,1,387.09
CUST03168,543,1,426.14
CUST03169,1719,1,22
CUST03170,1650,1,768.82
CUST03171,1643,1,267.39
CUST03172,1798,1,97.92
CUST03173,826,1,412.24
CUST03174,531,1,269.13
CUST03175,1650,1,992.45
CUST03176,1502,1,522.21
CUST03177,401,1,843.88
CUST03178,1788,1,446.38
CUST03179,1543,1,305.54
CUST03180,1230,1,458.28
CUST03181,1290,1,398.69
CUST03182,1190,1,594.89
CUST03183,1140,1,308.67
CUST03184,966,1,308.34
CUST03185,411,1,794.3
CUST03186,1367,1,405.73
CUST03187,899,1,305.24
CUST03188,605,1,865.9
CUST03189,555,1,649.16
CUST03190,1240,1,50.12
CUST03191,460,1,261.39
CUST03192,1809,1,70.08
CUST03193,1302,1,104.85
CUST03194,1558,1,407.99
CUST03195,456,1,40.89
CUST03196,844,1,53.99
CUST03197,1642,1,129.62
CUST03198,533,1,73.63
CUST03199,1125,1,514.44
CUST03200,1709,1,460.73
CUST03201,846,1,16.77
CUST03202,534,1,751.28
CUST03204,646,1,170.44
CUST03205,409,1,782.96
CUST03206,1486,1,710.08
CUST03207,1730,1,102.92
CUST03208,984,1,20.07
CUST03209,512,1,543.01
CUST03210,897,1,112.78
CUST03211,1539,1,422.49
CUST03212,404,1,514.54
CUST03213,994,1,526.63
CUST03214,962,1,192.25
CUST03215,1628,1,456.04
CUST03216,572,1,322.78
CUST03217,1526,1,795.73
CUST03218,1686,1,257.49
CUST03219,1554,1,100.81
CUST03220,1044,1,669.71
CUST03221,599,1,218.96
CUST03222,629,1,507.42
CUST03223,885,1,702.58
CUST03224,1358,1,199.63
CUST03225,1734,1,352.25
CUST03226,980,1,989.8
CUST03227,1420,1,549.74
CUST03229,516,1,552.99
CUST03230,1425,1,899.65
CUST03231,829,1,890.77
CUST03232,937,1,626.78
CUST03233,1428,1,73.77
CUST03234,1424,1,678.58
CUST03235,431,1,919.32
CUST03236,946,1,707.86
CUST03237,1800,1,177.03
CUST03238,1197,1,793.08
CUST03239,680,1,719.57
CUST03240,886,1,251
CUST03241,381,1,549.62
CUST03242,771,1,140.31
CUST03243,1170,1,678.11
CUST03244,1530,1,569.8
CUST03245,886,1,892.12
CUST03246,1269,1,533.93
CUST03247,717,1,634.9
CUST03248,1532,1,397.03
CUST03249,1689,1,265.78
CUST03250,551,1,562.04
CUST03251,1660,1,603.81
CUST03252,1495,1,43.02
CUST03253,1497,1,51.14
CUST03254,1699,1,652.83
CUST03255,546,1,461.18
CUST03256,945,1,661.95
CUST03257,1586,1,39.44
CUST03258,1518,1,516.05
CUST03260,601,1,969.57
CUST03261,505,1,759.48
CUST03262,804,1,450.86
CUST03263,773,1,375.35
CUST03264,1360,1,319.99
CUST03265,1497,1,970.36
CUST03266,956,1,985.7
CUST03267,1016,1,558.3
CUST03268,697,1,830.6
CUST03269,394,1,64.75
CUST03270,1597,1,262.92
CUST03271,1671,1,77.62
CUST03272,545,1,832.24
CUST03273,926,1,298.07
CUST03274,1622,1,592.79
CUST03275,1650,1,714.03
CUST03276,1481,1,672.73
CUST03277,1766,1,38.8
CUST03278,1224,1,235.46
CUST03279,972,1,197.37
CUST03280,886,1,946.72
CUST03281,1091,1,217.89
CUST03282,1154,1,469.26
CUST03283,1423,1,156.52
CUST03284,938,1,748.62
CUST03285,1348,1,124.46
CUST03286,1006,1,333.29
CUST03287,1275,1,363.7
CUST03288,862,1,351.12
CUST03289,1307,1,975.05
CUST03290,1061,1,33.96
CUST03291,997,1,476.47
CUST03292,1163,1,832.2
CUST03293,1208,1,44.54
CUST03294,1157,1,125.93
CUST03295,601,1,826.13
CUST03296,949,1,578.41
CUST03297,1089,1,289.74
CUST03298,1024,1,545.66
CUST03299,972,1,111.62
CUST03300,1270,1,814.38
CUST03301,1574,1,379.16
CUST03302,1151,1,56.83
CUST03303,1286,1,408.16
CUST03304,1297,1,799.11
CUST03305,1384,1,639.38
CUST03306,1806,1,545.42
CUST03307,394,1,477.74
CUST03308,720,1,150.14
CUST03309,552,1,298.26
CUST03310,1263,1,276.25
CUST03311,1155,1,129.58
CUST03312,1153,1,879.8
CUST03313,1813,1,394.34
CUST03314,469,1,228.96
CUST03315,743,1,100.42
CUST03316,801,1,546.5
CUST03317,1732,1,56.53
CUST03318,787,1,282.3
CUST03319,1139,1,576.49
CUST03320,952,1,600.51
CUST03321,904,1,346.94
CUST03322,1413,1,478.83
CUST03323,1326,1,333.57
CUST03324,1463,1,99.8
CUST03325,1402,1,817.16
CUST03326,1441,1,350.12
CUST03327,680,1,668.07
CUST03328,1348,1,12.74
CUST03329,458,1,287.76
CUST03330,1202,1,410.75
CUST03331,1226,1,176.79
CUST03332,1371,1,753.83
CUST03333,1379,1,108.57
CUST03334,1349,1,840.74
CUST03335,391,1,312.14
CUST03336,1093,1,682.63
CUST03338,1263,1,798.6
CUST03339,1197,1,444.78
CUST03340,536,1,482.43
CUST03341,1717,1,485.76
CUST03342,718,1,334.94
CUST03343,1663,1,935.9
CUST03344,1321,1,179.19
CUST03345,1447,1,942.07
CUST03346,1130,1,75.89
CUST03347,1595,1,251.12
CUST03348,558,1,236.12
CUST03349,619,1,245.68
CUST03350,1568,1,526.67
CUST03351,1716,1,709.24
CUST03352,725,1,867.42
CUST03353,863,1,312.73
CUST03354,1365,1,928.86
CUST03355,1593,1,653.86
CUST03356,1729,1,614.98
CUST03357,634,1,931.81
CUST03358,1269,1,413.67
CUST03359,731,1,513.54
CUST03360,1688,1,924.29
CUST03361,437,1,366.05
CUST03362,412,1,223.99
CUST03363,971,1,56.54
CUST03364,776,1,837.8
CUST03365,385,1,874.64
CUST03366,1290,1,95.29
CUST03367,1346,1,719.25
CUST03368,816,1,167.01
CUST03369,972,1,501.73
CUST03370,1581,1,703.26
CUST03371,460,1,582.25
CUST03372,1671,1,387.11
CUST03373,1090,1,672.87
CUST03374,1312,1,94.06
CUST03375,1259,1,583.99
CUST03376,513,1,399.53
CUST03377,1508,1,765.5
CUST03378,1767,1,926.27
CUST03379,373,1,55.98
CUST03380,1435,1,651.96
CUST03381,1194,1,969.61
CUST03382,1057,1,225.42
CUST03383,1064,1,599.88
CUST03384,803,1,572.06
CUST03385,554,1,377.05
CUST03386,1812,1,415.61
CUST03387,1239,1,550.58
CUST03388,1292,1,713.17
CUST03389,1169,1,426.06
CUST03390,873,1,227.72
CUST03391,1698,1,774.34
CUST03392,1262,1,189.65
CUST03393,1596,1,726.3
CUST03394,1540,1,432.21
CUST03395,931,1,164.26
CUST03396,508,1,321.55
CUST03397,988,1,927.22
CUST03398,975,1,836.45
CUST03399,1011,1,702.75
CUST03400,559,1,585.5
CUST03401,1198,1,491.99
CUST03402,1704,1,929.48
CUST03403,1032,1,742.2
CUST03404,779,1,650.48
CUST03405,902,1,497.18
CUST03406,943,1,909.36
CUST03407,1137,1,706.92
CUST03408,766,1,80.01
CUST03409,1448,1,89.66
CUST03410,991,1,25.78
CUST03411,1108,1,849.15
CUST03412,808,1,178.07
CUST03413,618,1,168.09
CUST03414,1553,1,421.7
CUST03416,1525,1,909.95
CUST03417,1272,1,99.5
CUST03418,1170,1,124.12
CUST03419,942,1,355.42
CUST03420,1496,1,506.46
CUST03421,745,1,96.49
CUST03422,1230,1,837.11
CUST03423,615,1,660.71
CUST03424,1067,1,498.47
CUST03425,1430,1,63.39
CUST03426,1545,1,828.8
CUST03427,1389,1,804.35
CUST03428,1428,1,441.52
CUST03429,1440,1,580.22
CUST03430,1114,1,753.22
CUST03431,1113,1,873.89
CUST03432,767,1,109.52
CUST03433,565,1,119.92
CUST03434,1164,1,302.15
CUST03435,1594,1,979.06
CUST03436,743,1,904.06
CUST03437,1384,1,76.84
CUST03438,570,1,969.62
CUST03439,1400,1,587
CUST03440,1494,1,193.44
CUST03441,551,1,133.44
CUST03442,1475,1,239.77
CUST03443,481,1,406.4
CUST03444,860,1,556.13
CUST03445,1072,1,223.37
CUST03446,623,1,23.12
CUST03447,1692,1,700.48
CUST03448,1248,1,169.4
CUST03449,1281,1,977.23
CUST03450,1739,1,798.16
CUST03451,1079,1,662.89
CUST03452,1509,1,581.29
CUST03453,455,1,136.51
CUST03454,1757,1,330.84
CUST03455,1313,1,26.27
CUST03456,440,1,621.15
CUST03457,372,1,820.16
CUST03458,986,1,582.03
CUST03459,1520,1,910.84
CUST03460,899,1,111.31
CUST03461,519,1,849.32
CUST03462,1102,1,725.32
CUST03463,1263,1,872.42
CUST03464,1271,1,364.98
CUST03465,1037,1,542.31
CUST03466,424,1,625.87
CUST03467,625,1,398.01
CUST03468,768,1,181.38
CUST03469,649,1,870.45
CUST03470,1232,1,426.47
CUST03471,524,1,692.02
CUST03472,772,1,558.12
CUST03473,1372,1,312.36
CUST03474,756,1,598.67
CUST03475,985,1,415.36
CUST03476,715,1,179.05
CUST03477,1752,1,570.62
CUST03478,506,1,696.16
CUST03479,561,1,280.45
CUST03480,1381,1,324.91
CUST03481,1694,1,607.14
CUST03482,1707,1,239.74
CUST03483,1532,1,880.43
CUST03484,1105,1,712.77
CUST03485,1620,1,898.19
CUST03486,842,1,180.14
CUST03487,1340,1,357.87
CUST03488,978,1,336.44
CUST03489,571,1,696.4
CUST03490,1427,1,360.48
CUST03491,450,1,344.11
CUST03492,1735,1,235.25
CUST03493,617,1,936.7
CUST03494,1251,1,256.11
CUST03495,758,1,856.42
CUST03496,1691,1,561.86
CUST03497,1644,1,396
CUST03498,1319,1,265.48
CUST03499,915,1,349.28
CUST03500,1447,1,608.67
CUST03501,609,1,661.83
CUST03502,420,1,261.19
CUST03503,894,1,93.2
CUST03504,1154,1,755.23
CUST03505,968,1,885.09
CUST03506,1189,1,414.17
CUST03507,1694,1,641.43
CUST03508,1473,1,205.48
CUST03509,693,1,319.33
CUST03510,952,1,660.4
CUST03511,1415,1,726.79
CUST03512,912,1,692.01
CUST03513,1004,1,259.98
CUST03514,465,1,755.93
CUST03515,916,1,668.97
CUST03516,672,1,291.76
CUST03517,1253,1,723.37
CUST03518,679,1,284.08
CUST03519,1750,1,231.99
CUST03520,1133,1,584.02
CUST03521,491,1,596.73
CUST03522,1188,1,206.06
CUST03523,1804,1,67.87
CUST03524,1305,1,691.59
CUST03525,1578,1,72.82
CUST03526,805,1,145.08
CUST03527,1048,1,547.55
CUST03528,1563,1,591.84
CUST03529,1642,1,277.49
CUST03530,1305,1,268.69
CUST03531,1773,1,342.24
CUST03532,1077,1,500.73
CUST03533,465,1,640.61
CUST03534,1532,1,601.75
CUST03535,633,1,100.09
CUST03536,1748,1,914.07
CUST03537,1080,1,891.2
CUST03538,1042,1,107.35
CUST03539,1070,1,991.83
CUST03540,498,1,510.64
CUST03541,1278,1,822.69
CUST03542,1189,1,604.36
CUST03543,606,1,789.98
CUST03544,396,1,505.46
CUST03545,1596,1,862.92
CUST03546,1669,1,23.46
CUST03547,1012,1,675.75
CUST03548,847,1,592.4
CUST03549,1725,1,649.54
CUST03550,492,1,202.54
CUST03551,1290,1,787.26
CUST03552,1463,1,819.3
CUST03553,1478,1,571.46
CUST03554,1550,1,977.57
CUST03555,556,1,568.89
CUST03556,789,1,365.2
CUST03557,1735,1,48.66
CUST03558,1119,1,833.33
CUST03559,505,1,343.64
CUST03560,685,1,547.76
CUST03561,602,1,227.16
CUST03562,1699,1,458.65
CUST03563,1215,1,300.75
CUST03564,1770,1,53.34
CUST03565,559,1,529.79
CUST03566,923,1,202.67
CUST03567,1395,1,870.99
CUST03568,1183,1,985.77
CUST03569,1736,1,217.51
CUST03570,1617,1,386.3
CUST03571,938,1,219.48
CUST03572,1624,1,666.7
CUST03573,1036,1,503.16
CUST03574,518,1,768.47
CUST03575,539,1,880
CUST03576,687,1,167.17
CUST03577,1245,1,763.19
CUST03578,1418,1,607.09
CUST03579,938,1,699.09
CUST03581,932,1,812.67
CUST03582,1039,1,308.36
CUST03583,1538,1,57.29
CUST03584,1697,1,745.6
CUST03585,1254,1,611.74
CUST03586,1139,1,412.21
CUST03587,749,1,114.28
CUST03588,1790,1,33.09
CUST03589,872,1,237.23
CUST03590,1236,1,732.08
CUST03591,867,1,116.39
CUST03592,1533,1,978.46
CUST03593,1019,1,805.37
CUST03594,507,1,609.68
CUST03595,424,1,17.04
CUST03596,579,1,348.43
CUST03597,1773,1,384.26
CUST03598,1392,1,823.48
CUST03600,1078,1,133.25
CUST03601,701,1,73.09
CUST03602,1498,1,898.76
CUST03603,423,1,372.9
CUST03604,586,1,197.78
CUST03605,480,1,445.03
CUST03606,447,1,635.11
CUST03607,1619,1,318.4
CUST03608,1314,1,531.77
CUST03609,1713,1,571.04
CUST03610,1770,1,420.93
CUST03611,1179,1,424.56
CUST03612,1304,1,806.22
CUST03613,1146,1,128.98
CUST03614,1580,1,82.82
CUST03615,531,1,920.41
CUST03616,1172,1,906.53
CUST03617,1280,1,756.72
CUST03618,1431,1,979.09
CUST03619,941,1,578.71
CUST03620,1193,1,440.01
CUST03621,1440,1,233
CUST03622,965,1,419.32
CUST03623,1248,1,513.08
CUST03624,1762,1,625.56
CUST03625,1525,1,711.48
CUST03626,544,1,408.8
CUST03627,605,1,287.75
CUST03628,1734,1,801.33
CUST03629,393,1,736.93
CUST03630,420,1,455.28
CUST03631,1217,1,529.93
CUST03632,1251,1,881.44
CUST03633,1602,1,192.22
CUST03634,1394,1,560.89
CUST03635,699,1,422.96
CUST03636,1489,1,740.72
CUST03637,1591,1,518.19
CUST03638,1563,1,880.44
CUST03639,591,1,224.9
CUST03640,1522,1,512.92
CUST03641,610,1,330
CUST03642,687,1,227.96
CUST03643,659,1,935.66
CUST03644,1288,1,263.99
CUST03645,1027,1,50.31
CUST03646,770,1,896.32
CUST03647,885,1,905.12
CUST03648,1588,1,346.84
CUST03649,836,1,50.14
CUST03650,1459,1,204.58
CUST03651,1503,1,19.11
CUST03652,1308,1,198.31
CUST03653,1228,1,923.81
CUST03654,1679,1,385.83
CUST03655,617,1,593.87
CUST03656,439,1,899.24
CUST03657,510,1,879.48
CUST03658,1094,1,882.47
CUST03659,1550,1,977.51
CUST03660,1105,1,825.95
CUST03661,582,1,662.46
CUST03662,1167,1,672.37
CUST03663,766,1,183.38
CUST03664,501,1,277.93
CUST03665,1468,1,596.71
CUST03666,1249,1,509.47
CUST03667,1031,1,835.24
CUST03668,1394,1,682.15
CUST03669,1426,1,942.94
CUST03670,614,1,422.55
CUST03671,615,1,35.75
CUST03672,488,1,362.05
CUST03673,813,1,262.79
CUST03674,1398,1,352.33
CUST03675,1122,1,253.23
CUST03676,391,1,610.93
CUST03677,784,1,649.1
CUST03678,1605,1,531.57
CUST03679,948,1,577.86
CUST03680,717,1,467.24
CUST03681,1372,1,469.91
CUST03682,580,1,978.77
CUST03683,1131,1,129.38
CUST03684,944,1,252.46
CUST03685,1416,1,274.62
CUST03686,1458,1,963.01
CUST03687,1803,1,797.6
CUST03688,1553,1,681.42
CUST03689,962,1,367.13
CUST03690,981,1,686.86
CUST03691,1356,1,877.5
CUST03692,1513,1,634.15
CUST03693,804,1,747.83
CUST03694,1055,1,372.72
CUST03695,1345,1,757.48
CUST03696,962,1,629.3
CUST03697,1487,1,239.85
CUST03698,1630,1,413.49
CUST03700,392,1,30.48
CUST03701,1306,1,189.36
CUST03702,905,1,541.7
CUST03703,978,1,636.42
CUST03704,1395,1,183.1
CUST03705,405,1,414.45
CUST03706,1375,1,698.29
CUST03707,1268,1,857.86
CUST03708,1660,1,175.17
CUST03709,1173,1,97.56
CUST03710,1764,1,18.65
CUST03711,430,1,677.46
CUST03712,805,1,645
CUST03713,620,1,508.16
CUST03714,1497,1,161.32
CUST03715,1484,1,92.71
CUST03716,906,1,286.97
CUST03717,546,1,258.24
CUST03718,1771,1,388.39
CUST03719,1280,1,352.56
CUST03720,1039,1,654
CUST03721,1113,1,661.61
CUST03722,1033,1,572
CUST03723,415,1,804.98
CUST03724,620,1,315.77
CUST03725,1308,1,253.05
CUST03726,1796,1,284.55
CUST03727,1741,1,85.6
CUST03728,451,1,721.04
CUST03729,1416,1,290.55
CUST03730,1100,1,297.81
CUST03731,481,1,413.9
CUST03732,983,1,836.72
CUST03733,1775,1,328.56
CUST03734,943,1,490.04
CUST03735,1557,1,970.23
CUST03736,1099,1,671.08
CUST03737,952,1,938.5
CUST03738,1035,1,154.22
CUST03739,384,1,389.5
CUST03740,816,1,263.63
CUST03741,1718,1,641.23
CUST03742,1015,1,889.18
CUST03743,385,1,658.82
CUST03744,942,1,487.03
CUST03745,1117,1,579.43
CUST03746,982,1,664.86
CUST03747,1324,1,81.1
CUST03748,1657,1,193.89
CUST03749,383,1,609.03
CUST03750,478,1,589.53
CUST03751,1212,1,94.87
CUST03752,905,1,351.72
CUST03753,975,1,580.53
CUST03754,798,1,576.43
CUST03755,1245,1,644.79
CUST03756,1104,1,327.58
CUST03757,398,1,18.91
CUST03758,1475,1,553.59
CUST03759,1786,1,832.91
CUST03760,1101,1,803.76
CUST03761,1390,1,766.31
CUST03762,1581,1,88.61
CUST03763,1201,1,306.55
CUST03764,1762,1,808.83
CUST03765,1770,1,965.68
CUST03766,1700,1,882.94
CUST03767,1540,1,756.94
CUST03768,665,1,391.41
CUST03769,990,1,124.85
CUST03770,1459,1,106.4
CUST03771,431,1,906.9
CUST03772,1354,1,179.05
CUST03773,1597,1,650.3
CUST03774,577,1,154.19
CUST03775,1459,1,799.62
CUST03776,414,1,486.64
CUST03777,1056,1,134.09
CUST03778,715,1,679.85
CUST03779,1747,1,205.97
CUST03780,605,1,502.84
CUST03781,1067,1,81.44
CUST03782,1768,1,738.47
CUST03783,856,1,873.3
CUST03784,541,1,601.05
CUST03785,1697,1,853.08
CUST03786,1666,1,855.61
CUST03787,648,1,341.97
CUST03788,1465,1,589.55
CUST03789,798,1,388.42
CUST03790,1091,1,757.91
CUST03791,1041,1,39.91
CUST03792,1269,1,405.47
CUST03793,730,1,152.1
CUST03794,994,1,713.23
CUST03795,804,1,860.69
CUST03796,1302,1,645.62
CUST03797,1473,1,73
CUST03798,1404,1,212.89
CUST03799,979,1,659.4
CUST03800,1501,1,478.65
CUST03801,1771,1,263.14
CUST03802,846,1,455.61
CUST03803,1515,1,90.89
CUST03804,529,1,249.8
CUST03805,647,1,809.59
CUST03806,751,1,617.82
CUST03807,1236,1,902.12
CUST03808,1753,1,415.63
CUST03809,1729,1,960.07
CUST03810,1445,1,896.72
CUST03811,1529,1,506.99
CUST03812,708,1,951.51
CUST03813,1071,1,560.79
CUST03815,1016,1,193.85
CUST03816,546,1,239.37
CUST03817,612,1,872.01
CUST03818,997,1,556.4
CUST03819,566,1,184.63
CUST03820,761,1,448.71
CUST03821,1575,1,750.02
CUST03822,1443,1,587.42
CUST03823,596,1,299.72
CUST03824,1119,1,296.07
CUST03825,378,1,56.32
CUST03826,1401,1,896.65
CUST03827,1304,1,373.25
CUST03828,601,1,362.15
CUST03829,1188,1,217.55
CUST03830,1380,1,642.87
CUST03831,1006,1,432.48
CUST03832,1027,1,588.88
CUST03833,511,1,135.41
CUST03835,1200,1,334.42
CUST03836,1141,1,590.07
CUST03837,799,1,37.28
CUST03838,907,1,423.46
CUST03839,967,1,244.6
CUST03840,681,1,338.18
CUST03841,1233,1,360.25
CUST03842,1417,1,30.22
CUST03843,797,1,738.29
CUST03844,1322,1,116.69
CUST03845,1749,1,377.22
CUST03846,1189,1,61.91
CUST03847,506,1,207.14
CUST03848,921,1,176.46
CUST03849,1056,1,97.9
CUST03850,1334,1,959.24
CUST03851,725,1,844.07
CUST03852,1744,1,708.26
CUST03853,1578,1,580.45
CUST03854,1807,1,164.28
CUST03855,1775,1,995.26
CUST03856,1285,1,952.26
CUST03857,721,1,361.13
CUST03858,1322,1,68.84
CUST03859,1586,1,866.43
CUST03860,1386,1,980.77
CUST03861,1172,1,44.56
CUST03862,992,1,699.48
CUST03863,1443,1,709.27
CUST03864,1408,1,902.85
CUST03865,1643,1,487.9
CUST03866,879,1,903.36
CUST03867,1695,1,824.57
CUST03868,1046,1,825.17
CUST03869,633,1,735.35
CUST03870,1437,1,751.64
CUST03871,917,1,547.27
CUST03872,1478,1,417.03
CUST03873,1728,1,683.88
CUST03874,1502,1,969.65
CUST03875,1570,1,943.71
CUST03876,714,1,980.39
CUST03877,1740,1,163.45
CUST03878,696,1,493.81
